# step time Epot/N T Pxx Pyy Pzz Lx Lz gap comF areaperlipid
38000 190.0000 -8.895795 0.9869 -0.081223 -0.097326 -0.012024 16.7577 50.2730 0.00000 0.000000 0.00000
38200 191.0000 -8.888724 0.9931 -0.094304 -0.051606 0.047678 16.7577 50.2730 0.00000 0.000000 0.00000
38400 192.0000 -8.930043 0.9951 -0.144496 -0.176022 -0.051901 16.7577 50.2730 0.00000 0.000000 0.00000
38600 193.0000 -8.910317 0.9874 -0.088629 -0.047209 0.044092 16.7577 50.2730 0.00000 0.000000 0.00000
38800 194.0000 -8.955399 0.9860 -0.171830 -0.063507 -0.032091 16.7577 50.2730 0.00000 0.000000 0.00000
39000 195.0000 -8.951120 0.9976 -0.051033 -0.043540 -0.047385 16.7577 50.2730 0.00000 0.000000 0.00000
39200 196.0000 -8.919897 0.9929 -0.123452 0.013521 0.044285 16.7577 50.2730 0.00000 0.000000 0.00000
39400 197.0000 -8.885299 0.9757 -0.040186 -0.009213 0.012260 16.7577 50.2730 0.00000 0.000000 0.00000
39600 198.0000 -8.907382 0.9828 -0.118046 -0.067087 -0.039359 16.7577 50.2730 0.00000 0.000000 0.00000
39800 199.0000 -8.874380 1.0102 -0.063393 -0.125503 -0.089659 16.7577 50.2730 0.00000 0.000000 0.00000
40000 200.0000 -8.854600 0.9883 -0.071998 -0.141104 -0.125931 16.7577 50.2730 0.00000 0.000000 0.00000
40200 201.0000 -8.888587 1.0073 -0.021484 -0.116010 0.026378 16.7577 50.2730 0.00000 0.000000 0.00000
40400 202.0000 -8.854961 1.0022 -0.032453 0.005047 -0.015000 16.7577 50.2730 0.00000 0.000000 0.00000
40600 203.0000 -8.827908 0.9864 -0.051570 -0.081319 0.048254 16.7577 50.2730 0.00000 0.000000 0.00000
40800 204.0000 -8.821572 0.9959 -0.063317 -0.098572 0.022042 16.7577 50.2730 0.00000 0.000000 0.00000
41000 205.0000 -8.813451 1.0026 -0.115066 -0.053457 -0.031683 16.7577 50.2730 0.00000 0.000000 0.00000
41200 206.0000 -8.808566 1.0096 -0.080220 -0.070481 -0.057913 16.7577 50.2730 0.00000 0.000000 0.00000
41400 207.0000 -8.838627 1.0107 -0.139853 -0.049628 0.009536 16.7577 50.2730 0.00000 0.000000 0.00000
41600 208.0000 -8.870955 0.9891 -0.108660 -0.122494 -0.141855 16.7577 50.2730 0.00000 0.000000 0.00000
41800 209.0000 -8.868786 1.0039 -0.051181 -0.038463 -0.003621 16.7577 50.2730 0.00000 0.000000 0.00000
42000 210.0000 -8.889963 1.0034 -0.052826 -0.094376 0.031582 16.7577 50.2730 0.00000 0.000000 0.00000
42200 211.0000 -8.885679 1.0020 -0.019194 -0.132139 -0.014384 16.7577 50.2730 0.00000 0.000000 0.00000
42400 212.0000 -8.889874 1.0064 -0.083604 -0.141806 0.026468 16.7577 50.2730 0.00000 0.000000 0.00000
42600 213.0000 -8.882486 1.0051 -0.101919 -0.070149 -0.048998 16.7577 50.2730 0.00000 0.000000 0.00000
42800 214.0000 -8.860464 0.9773 -0.096335 -0.120252 0.041425 16.7577 50.2730 0.00000 0.000000 0.00000
43000 215.0000 -8.869695 0.9808 -0.070743 -0.118401 -0.011890 16.7577 50.2730 0.00000 0.000000 0.00000
43200 216.0000 -8.836279 1.0090 -0.081565 -0.106793 -0.033806 16.7577 50.2730 0.00000 0.000000 0.00000
43400 217.0000 -8.845558 1.0056 -0.134728 -0.126054 -0.053952 16.7577 50.2730 0.00000 0.000000 0.00000
43600 218.0000 -8.835712 1.0250 -0.150528 -0.078262 -0.052209 16.7577 50.2730 0.00000 0.000000 0.00000
43800 219.0000 -8.809454 1.0195 -0.110672 -0.128815 -0.042095 16.7577 50.2730 0.00000 0.000000 0.00000
44000 220.0000 -8.799996 1.0073 -0.048902 -0.073286 0.009744 16.7577 50.2730 0.00000 0.000000 0.00000
44200 221.0000 -8.826546 0.9885 -0.099307 -0.019863 -0.030067 16.7577 50.2730 0.00000 0.000000 0.00000
44400 222.0000 -8.853192 1.0129 -0.058630 -0.086832 0.023118 16.7577 50.2730 0.00000 0.000000 0.00000
